Publication Title,Author,Publication Year,Venue,bib
Elastic structure preserving impedance (ESπ) control for compliantly actuated robots,"Albu-Schäffer, Alin",2018,"2018 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2018"
Parameter identification methods for free-floating space robots with direct torque sensing,"Albu-Schäffer, Alin",2013,"IFAC proceedings volumes 46 (19), 464-469, 2013"
Rigid vs. elastic actuation: Requirements & performance,"Albu-Schäffer, Alin",2012,"2012 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2012"
A peer-to-peer trilateral passivity control for delayed collaborative teleoperation,"Albu-Schäffer, Alin",2012,"Haptics: Perception, Devices, Mobility, and Communication: International …, 2012"
MiroSurge—advanced user interaction modalities in minimally invasive robotic surgery,"Albu-Schäffer, Alin",2010,"Presence: Teleoperators and Virtual Environments 19 (5), 400-414, 2010"
A cartesian compliance controller for a manipulator mounted on a flexible structure,"Albu-Schäffer, Alin",2006,"2006 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2006"
Convex properties of center-of-mass trajectories for locomotion based on divergent component of motion,"Albu-Schäffer, Alin",2018,"IEEE Robotics and Automation Letters 3 (4), 3449-3456, 2018"
Path-accurate online trajectory generation for jerk-limited industrial robots,"Albu-Schäffer, Alin",2015,"IEEE Robotics and Automation Letters 1 (1), 82-89, 2015"
Optimal torque and stiffness control in compliantly actuated robots,"Albu-Schäffer, Alin",2012,"2012 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2012"
Orbital stabilization of mechanical systems through semidefinite Lyapunov functions,"Albu-Schäffer, Alin",2013,"2013 American Control Conference, 5715-5721, 2013"
Design and haptic control of a 6 dof force-feedback device,"Albu-Schäffer, Alin",2001,"Hieronymus Buchreproduktions GmbH, München Proceedings, 2001"
Practical consequences of inertia shaping for interaction and tracking in robot control,"Albu-Schäffer, Alin",2021,"Control Engineering Practice 114, 104875, 2021"
Exciting efficient oscillations in nonlinear mechanical systems through eigenmanifold stabilization,"Albu-Schäffer, Alin",2020,"IEEE Control Systems Letters 5 (6), 1916-1921, 2020"
Mechanisms and design of DLR humanoid robots,"Albu-Schäffer, Alin",2017,"Humanoid Robotics: A Reference, 1-26, 2017"
Passivity of virtual free-floating dynamics rendered on robotic facilities,"Albu-Schäffer, Alin",2015,"2015 IEEE International Conference on Robotics and Automation (ICRA), 781-788, 2015"
Switching based limit cycle control for compliantly actuated second-order systems,"Albu-Schäffer, Alin",2014,"IFAC Proceedings Volumes 47 (3), 6392-6399, 2014"
Dynamic optimality in real-time: A learning framework for near-optimal robot motions,"Albu-Schäffer, Alin",2013,"2013 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2013"
Holistic design and analysis for the human-friendly robotic co-worker,"Albu-Schäffer, Alin",2010,"2010 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2010"
DLR MiroSurge--towards versatility in surgical robotics.,"Albu-Schäffer, Alin",2008,
Kick it like a safe robot: Requirements for 2050,"Albu-Schäffer, Alin",2008,"Robotics and Autonomous Systems: Special Issue on Humanoid Soccer Robots, 2008"
Influence of sensor quantization on the control performance of robotics actuators,"Albu-Schäffer, Alin",2007,"2007 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2007"
An introduction to robotically assisted surgical systems: Current developments and focus areas of research,"Albu-Schäffer, Alin",2021,"Current Robotics Reports 2 (3), 321-332, 2021"
"Collision detection, identification, and localization on the dlr sara robot with sensing redundancy","Albu-Schäffer, Alin",2021,"2021 IEEE International Conference on Robotics and Automation (ICRA), 3111-3117, 2021"
Adaptive authority allocation in shared control of robots using Bayesian filters,"Albu-Schäffer, Alin",2020,"2020 IEEE International Conference on Robotics and Automation (ICRA), 11298 …, 2020"
DLR’s dynamic actuator modules for robotic space applications,"Albu-Schäffer, Alin",2012,"Aerospace Mechanisms Symposium, 2012"
Constructive energy shaping based impedance control for a class of underactuated Euler-Lagrange systems,"Albu-Schäffer, Alin",2005,"Proceedings of the 2005 IEEE International Conference on Robotics and …, 2005"
Space Factory 4.0-New processes for the robotic assembly of modular satellites on an in-orbit platform based on „Industrie 4.0” approach,"Albu-Schäffer, Alin",2018,"Proceedings of the International Astronautical Congress, IAC, 2018"
Passivity analysis and control of humanoid robots on movable ground,"Albu-Schäffer, Alin",2018,"IEEE Robotics and Automation Letters 3 (4), 3457-3464, 2018"
Momentum dumping for space robots,"Albu-Schäffer, Alin",2017,"2017 IEEE 56th Annual Conference on Decision and Control (CDC), 5243-5248, 2017"
Haptic intention augmentation for cooperative teleoperation,"Albu-Schäffer, Alin",2017,"2017 IEEE International Conference on Robotics and Automation (ICRA), 5335-5341, 2017"
Neuromodulation and synaptic plasticity for the control of fast periodic movement: energy efficiency in coupled compliant joints via PCA,"Albu-Schäffer, Alin",2016,"Frontiers in neurorobotics 10, 2, 2016"
On-ground experimental verification of a torque controlled free-floating robot,"Albu-Schäffer, Alin",2015,
"ROKVISS: orbital testbed for tele-presence experiments, novel robotic components and dynamics models verification","Albu-Schäffer, Alin",2004,"Proc. 8th ESA Workshop on Advanced Space Technologies for Robotics and …, 2004"
Passivity based cartesian impedance control for flexible joint manipulators,"Albu-Schäffer, Alin",2004,"IFAC Proceedings Volumes 37 (13), 901-906, 2004"
Weight and weightlessness effects on sensorimotor performance during manual tracking,"Albu-Schäffer, Alin",2016,"Haptics: Perception, Devices, Control, and Applications: 10th International …, 2016"
Jumping control for compliantly actuated multilegged robots,"Albu-Schäffer, Alin",2014,"2014 IEEE international conference on robotics and automation (ICRA), 4562-4568, 2014"
Optimal control for maximizing potential energy in a variable stiffness joint,"Albu-Schäffer, Alin",2012,"2012 IEEE 51st IEEE Conference on Decision and Control (CDC), 1199-1206, 2012"
Exploring planet geology through force-feedback telemanipulation from orbit,"Albu-Schäffer, Alin",2022,"Science Robotics 7 (65), eabl6307, 2022"
Optimal control for haptic rendering: Fast energy dissipation and minimum overshoot,"Albu-Schäffer, Alin",2013,"2013 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2013"
Development of a mobility drive unit for low gravity planetary body exploration,"Albu-Schäffer, Alin",2013,
Adaptive friction compensation in trajectory tracking control of DLR medical robots with elastic joints,"Albu-Schäffer, Alin",2012,"2012 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2012"
Dynamic trajectory generation for serial elastic actuated robots,"Albu-Schäffer, Alin",2012,"IFAC Proceedings Volumes 45 (22), 636-643, 2012"
Approaching Asimov's 1st Law,"Albu-Schäffer, Alin",2007,"Proceedings HRI 2007, 177-184, 2007"
The hardware abstraction layer—supporting control design by tackling the complexity of humanoid robot hardware,"Albu-Schäffer, Alin",2014,"2014 IEEE International Conference on Robotics and Automation (ICRA), 6427-6433, 2014"
Nonlinear oscillations for cyclic movements in variable impedance actuated robotic arms,"Albu-Schäffer, Alin",2013,"2013 IEEE International Conference on Robotics and Automation, 508-515, 2013"
Hardware and control concept for an experimental bipedal robot with joint torque sensors,"Albu-Schäffer, Alin",2012,"Journal of the Robotics Society of Japan 30 (4), 378-382, 2012"
Light-weight robots,"Albu-Schäffer, Alin",2008,"Scholarpedia 3 (4), 3889, 2008"
Towards autonomous robotic assembly: Using combined visual and tactile sensing for adaptive task execution,"Albu-Schäffer, Alin",2021,"Journal of Intelligent & Robotic Systems 101 (3), 49, 2021"
Closing the force loop to enhance transparency in time-delayed teleoperation,"Albu-Schäffer, Alin",2020,"2020 IEEE International Conference on Robotics and Automation (ICRA), 10198 …, 2020"
Approaching Asimov’s 1st law: The impact of the robot’s weight class,"Albu-Schäffer, Alin",2007,"Robotics: Science and Systems Conference Workshop: Robot Manipulation …, 2007"
Impedance control on arbitrary surfaces for ultrasound scanning using discrete differential geometry,"Albu-Schäffer, Alin",2022,"IEEE Robotics and Automation Letters 7 (3), 7738-7746, 2022"
Strict nonlinear normal modes of systems characterized by scalar functions on riemannian manifolds,"Albu-Schäffer, Alin",2021,"IEEE Robotics and Automation Letters 6 (2), 1910-1917, 2021"
"Cognition-enabled robotic wiping: Representation, planning, execution, and interpretation","Albu-Schäffer, Alin",2019,"Robotics and Autonomous Systems 114, 199-216, 2019"
Targeted jumping of compliantly actuated hoppers based on discrete planning and switching control,"Albu-Schäffer, Alin",2015,"2015 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2015"
"It is (almost) all about human safety: A novel paradigm for robot design, control, and planning","Albu-Schäffer, Alin",2013,"Computer Safety, Reliability, and Security: 32nd International Conference …, 2013"
A new generation of compliance controlled manipulators with human arm like properties,"Albu-Schäffer, Alin",2003,"Robotics Research: The Tenth International Symposium, 207-218, 2003"
Space Robotics-Driver for a new mechatronic Generation of light-weight arms and multifingered hands,"Albu-Schäffer, Alin",2001,"2001 IEEE/ASME International Conference on Advanced Intelligent Mechatronics …, 2001"
Scaling our world view: how monoamines can put context into brain circuitry,"Albu-Schäffer, Alin",2018,"Frontiers in cellular neuroscience 12, 506, 2018"
Workspace analysis for a kinematically coupled torso of a torque controlled humanoid robot,"Albu-Schäffer, Alin",2014,"2014 IEEE International Conference on Robotics and Automation (ICRA), 3439-3445, 2014"
"Static calibration of the DLR medical robot MIRO, a flexible lightweight robot with integrated torque sensors","Albu-Schäffer, Alin",2011,"2011 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2011"
Experimental closed-loop excitation of nonlinear normal modes on an elastic industrial robot,"Albu-Schäffer, Alin",2022,"IEEE Robotics and Automation Letters 7 (2), 1689-1696, 2022"
"Preliminary Results for the Multi-Robot, Multi-Partner, Multi-Mission, Planetary Exploration Analogue Campaign on Mount Etna","Albu-Schäffer, Alin",2021,"Proceedings of the International Astronautical Congress, IAC, 2021"
MPTC-Modular Passive Tracking Controller for stack of tasks based control frameworks,"Albu-Schäffer, Alin",2020,"Robotics: Science and Systems (RSS 2020), 2020"
Experiments with human-inspired behaviors in a humanoid robot: Quasi-static balancing using toe-off motion and stretched knees,"Albu-Schäffer, Alin",2019,"2019 International Conference on Robotics and Automation (ICRA), 2510-2516, 2019"
DCM-based gait generation for walking on moving support surfaces,"Albu-Schäffer, Alin",2018,"2018 IEEE-RAS 18th International Conference on Humanoid Robots (Humanoids), 1-8, 2018"
Improving tracking accuracy of a MIMO state feedback controller for elastic joint robots,"Albu-Schäffer, Alin",2014,"53rd IEEE Conference on Decision and Control, 4548-4553, 2014"
Optimal control of variable stiffness actuators with nonlinear springs,"Albu-Schäffer, Alin",2014,"IFAC Proceedings Volumes 47 (3), 8487-8495, 2014"
Intrinsically elastic robots: The key to human like performance,"Albu-Schäffer, Alin",2012,"2012 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2012"
Passive decoupled multitask controller for redundant robots,"Albu-Schäffer, Alin",2022,"IEEE Transactions on Control Systems Technology 31 (1), 1-16, 2022"
Using elastically actuated legged robots in rough terrain: Experiments with dlr quadruped bert,"Albu-Schäffer, Alin",2020,"2020 IEEE Aerospace Conference, 1-8, 2020"
Inferring semantic state transitions during telerobotic manipulation,"Albu-Schäffer, Alin",2018,"2018 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2018"
